2020-05-27 11:43:46,346 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 11:43:48,529 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 11:43:48,620 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 11:43:48,781 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 11:43:48,928 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 11:43:49,777 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 11:43:52,107 INFO c.a.s.p.s.CreateService [main] New user saved successfully
2020-05-27 11:43:52,108 INFO c.a.s.p.s.CreateService [main] New account for user saved successfully, linked ok
2020-05-27 11:43:52,109 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.User@558127d2
2020-05-27 11:43:52,109 INFO c.a.s.p.r.UserController [main] com.axa.softwareacademy.p6.model.User@558127d2
2020-05-27 11:43:52,109 INFO c.a.s.p.r.UserController [main] Add new User - Request OK 200
2020-05-27 11:46:37,677 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 11:46:39,564 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 11:46:39,652 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 11:46:39,812 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 11:46:39,960 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 11:46:40,811 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 11:46:43,272 INFO c.a.s.p.r.UserController [main] User connected
2020-05-27 11:46:43,338 INFO c.a.s.p.s.ConnectionService [main] User connection succeeded
2020-05-27 11:50:02,349 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 11:50:04,564 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 11:50:04,648 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 11:50:04,809 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 11:50:04,955 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 11:50:05,813 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 11:54:25,556 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 11:54:27,166 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 11:54:27,235 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 11:54:27,360 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 11:54:27,492 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 11:54:28,215 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 11:56:20,251 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 11:56:22,105 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 11:56:22,194 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 11:56:22,385 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 11:56:22,555 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 11:56:23,412 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 11:56:25,739 INFO c.a.s.p.s.CreateService [main] Bank Account saved
2020-05-27 11:56:25,745 INFO c.a.s.p.s.CreateService [main] Bank Account linked to user
2020-05-27 11:56:25,746 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.BankAccount@6e4e60f5
2020-05-27 11:56:25,746 INFO c.a.s.p.r.UserController [main] Add bank account to user - Request OK 200
2020-05-27 11:57:36,595 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 11:57:38,576 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 11:57:38,667 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 11:57:38,846 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 11:57:38,994 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 11:57:39,844 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 11:57:42,074 INFO c.a.s.p.s.CreateService [main] Credit card linked to user
2020-05-27 11:57:42,077 INFO c.a.s.p.s.CreateService [main] Credit card saved
2020-05-27 11:57:42,078 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.User@7323dce7
2020-05-27 11:57:42,078 INFO c.a.s.p.r.UserController [main] Add credit card to user - Request OK 200
2020-05-27 12:03:09,648 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:03:11,310 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:03:11,378 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:03:11,503 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:03:11,638 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:03:12,383 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:03:14,619 INFO c.a.s.p.s.CreateService [main] Bank Account saved
2020-05-27 12:03:14,627 INFO c.a.s.p.s.CreateService [main] Bank Account linked to user
2020-05-27 12:03:14,628 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.BankAccount@3bcedb06
2020-05-27 12:03:14,628 INFO c.a.s.p.r.UserController [main] Add bank account to user - Request OK 200
2020-05-27 12:03:14,695 INFO c.a.s.p.s.CreateService [main] Credit card linked to user
2020-05-27 12:03:14,697 INFO c.a.s.p.s.CreateService [main] Credit card saved
2020-05-27 12:03:14,697 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.User@47fca3cc
2020-05-27 12:03:14,697 INFO c.a.s.p.r.UserController [main] Add credit card to user - Request OK 200
2020-05-27 12:03:14,920 INFO c.a.s.p.s.CreateService [main] New user saved successfully
2020-05-27 12:03:14,921 INFO c.a.s.p.s.CreateService [main] New account for user saved successfully, linked ok
2020-05-27 12:03:14,921 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.User@7b7e4b20
2020-05-27 12:03:14,921 INFO c.a.s.p.r.UserController [main] com.axa.softwareacademy.p6.model.User@7b7e4b20
2020-05-27 12:03:14,921 INFO c.a.s.p.r.UserController [main] Add new User - Request OK 200
2020-05-27 12:03:14,951 INFO c.a.s.p.r.UserController [main] [com.axa.softwareacademy.p6.model.User@53079ae6, com.axa.softwareacademy.p6.model.User@718ad3a6]
2020-05-27 12:03:15,004 INFO c.a.s.p.s.CreateService [main] New friend for user saved successfully
2020-05-27 12:03:15,004 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.User@7dd7ec56
2020-05-27 12:03:15,004 INFO c.a.s.p.r.UserController [main] Add new friend to user - Request OK 200
2020-05-27 12:03:15,026 INFO c.a.s.p.r.UserController [main] User connected
2020-05-27 12:03:15,035 INFO c.a.s.p.s.ConnectionService [main] User connection succeeded
2020-05-27 12:08:07,839 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:08:09,564 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:08:09,658 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:08:09,830 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:08:09,981 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:08:10,842 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:15:01,068 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:15:02,789 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:15:02,851 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:15:02,979 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:15:03,105 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:15:03,856 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:16:00,660 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:16:02,279 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:16:02,349 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:16:02,480 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:16:02,598 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:16:03,341 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:18:03,977 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:18:06,124 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:18:06,227 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:18:06,399 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:18:06,542 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:18:07,419 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:18:09,942 INFO c.a.s.p.s.TransactionService [main] New refill saved and linked to user
2020-05-27 12:18:09,948 INFO c.a.s.p.s.TransactionService [main] Update account balance for user successful
2020-05-27 12:18:09,949 INFO c.a.s.p.s.TransactionService [main] com.axa.softwareacademy.p6.model.Refill@4d75c604
2020-05-27 12:18:09,949 INFO c.a.s.p.r.UserController [main] Add refill to user balance
2020-05-27 12:25:37,398 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:25:39,181 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:25:39,291 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:25:39,488 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:25:39,640 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:25:40,498 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:29:03,716 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:29:05,370 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:29:05,456 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:29:05,591 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:29:05,727 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:29:06,583 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:29:08,838 INFO c.a.s.p.s.TransactionService [main] New payment saved and linked to users
2020-05-27 12:29:08,846 INFO c.a.s.p.s.TransactionService [main] Payment's originator and recipient balances updated
2020-05-27 12:29:08,847 INFO c.a.s.p.s.TransactionService [main] com.axa.softwareacademy.p6.model.Payment@41ec4271
2020-05-27 12:29:08,848 INFO c.a.s.p.r.UserController [main] Do payment to a friend - Request OK 200
2020-05-27 12:31:16,801 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 12:31:18,693 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 12:31:18,777 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 12:31:18,936 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 12:31:19,093 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2020-05-27 12:31:20,071 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 12:31:22,622 INFO c.a.s.p.s.TransactionService [main] New transfer saved and linked to user
2020-05-27 12:31:22,631 INFO c.a.s.p.s.TransactionService [main] User account balance updated 
2020-05-27 12:31:22,633 INFO c.a.s.p.s.TransactionService [main] com.axa.softwareacademy.p6.model.Transfer@28e91f6d
2020-05-27 12:31:22,633 INFO c.a.s.p.r.UserController [main] Do transfer from user account to bank account - Request OK 200
2020-05-27 14:33:13,919 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:33:16,859 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:33:16,957 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:33:17,009 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:33:17,158 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:33:17,790 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:36:57,598 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:36:59,911 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:36:59,986 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:37:00,035 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:37:00,155 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:37:00,688 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:37:53,718 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:37:56,410 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:37:56,533 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:37:56,574 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:37:56,712 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:37:57,433 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:39:06,309 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:39:08,884 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:39:08,967 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:39:09,008 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:39:09,154 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:39:09,829 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:41:22,340 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:41:24,987 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:41:25,070 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:41:25,114 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:41:25,252 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:41:25,924 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:41:46,848 INFO c.a.s.p.s.CreateService [main] Credit card linked to user
2020-05-27 14:41:46,848 INFO c.a.s.p.s.CreateService [main] Credit card saved
2020-05-27 14:41:46,849 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.User@41d8ac75
2020-05-27 14:41:49,612 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:41:51,919 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:41:51,995 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:41:52,037 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:41:52,157 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:41:52,729 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:41:54,437 INFO c.a.s.p.s.CreateService [main] Credit card linked to user
2020-05-27 14:41:54,437 INFO c.a.s.p.s.CreateService [main] Credit card saved
2020-05-27 14:41:54,438 INFO c.a.s.p.s.CreateService [main] com.axa.softwareacademy.p6.model.User@2e6b379c
2020-05-27 14:51:54,465 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:51:56,754 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:51:56,840 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:51:56,884 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:51:57,004 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:51:57,566 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:53:13,233 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 6.0.18.Final
2020-05-27 14:53:15,496 INFO o.h.j.i.u.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2020-05-27 14:53:15,572 INFO o.h.Version [main] HHH000412: Hibernate ORM core version 5.4.12.Final
2020-05-27 14:53:15,613 INFO o.h.a.c.Version [main] HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-05-27 14:53:15,733 INFO o.h.d.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-05-27 14:53:16,266 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-05-27 14:53:17,758 ERROR o.h.i.e.TableStructure [main] could not read a hi value
java.sql.SQLSyntaxErrorException: Table 'pmb.hibernate_sequence' doesn't exist
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:120) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:97) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeInternal(ClientPreparedStatement.java:953) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeQuery(ClientPreparedStatement.java:1003) ~[mysql-connector-java-8.0.19.jar:8.0.19]
	at com.zaxxer.hikari.pool.ProxyPreparedStatement.executeQuery(ProxyPreparedStatement.java:52) ~[HikariCP-3.4.2.jar:?]
	at com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeQuery(HikariProxyPreparedStatement.java) ~[HikariCP-3.4.2.jar:?]
	at org.hibernate.id.enhanced.TableStructure.executeQuery(TableStructure.java:216) ~[hibernate-core-5.4.12.Final.jar:5.4.12.Final]
	at org.hibernate.id.enhanced.TableStructure.access$300(TableStructure.java:46) ~[hibernate-core-5.4.12.Final.jar:5.4.12.Final]
	at org.hibernate.id.enhanced.TableStructure$1$1.execute(TableStructure.java:138) ~[hibernate-core-5.4.12.Final.jar:5.4.12.Final]
	at org.hibernate.id.enhanced.TableStructure$1$1.execute(TableStructure.java:126) ~[hibernate-core-5.4.12.Final.jar:5.4.12.Final]
	at org.hibernate.jdbc.WorkExecutor.executeReturningWork(WorkExecutor.java:55) ~[hibernate-core-5.4.12.Final.jar:5.4.12.Final]
	at org.hibernate.jdbc.AbstractReturningWork.accept(AbstractReturningWork.java:34) ~[hibernate-core-5.4.12.Final.jar:5.4.12.Final]
